title	filepath
a positive review of a movie.	./datasets/data/sst2/train/positive/1099.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1101.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1105.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1107.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1108.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1109.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1111.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1112.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1116.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1120.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1122.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1123.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1125.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1129.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1130.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1134.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1136.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1137.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1139.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1141.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1142.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1144.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1145.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1147.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1148.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1150.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1151.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1152.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1153.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1159.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1161.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1162.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1165.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1166.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1168.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1171.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1175.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1177.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1178.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1181.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1182.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1189.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1191.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1193.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1194.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1203.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1204.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1209.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1210.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1212.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1213.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1214.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1216.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1219.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1221.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1222.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1223.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1225.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1226.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1230.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1231.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1232.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1234.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1235.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1238.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1244.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1245.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1246.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1247.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1250.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1253.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1254.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1257.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1259.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1260.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1261.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1263.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1265.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1268.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1270.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1273.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1275.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1278.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1281.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1282.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1285.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1286.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1291.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1292.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1296.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1298.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1299.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1303.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1306.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1307.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1309.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1310.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1311.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1312.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1313.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1314.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1315.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1316.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1317.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1318.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1320.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1321.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1322.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1323.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1324.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1325.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1326.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1328.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1329.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1331.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1334.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1335.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1336.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1339.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1340.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1343.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1344.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1345.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1348.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1350.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1351.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1352.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1353.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1355.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1356.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1360.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1364.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1365.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1367.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1369.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1371.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1372.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1373.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1374.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1375.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1377.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1378.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1381.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1383.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1384.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1386.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1387.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1388.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1390.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1396.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1398.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1400.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1402.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1404.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1405.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1407.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1409.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1411.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1413.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1415.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1416.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1417.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1420.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1421.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1423.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1425.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1427.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1430.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1437.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1439.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1443.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1444.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1445.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1446.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1448.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1450.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1452.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1455.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1458.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1462.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1463.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1464.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1465.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1468.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1469.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1471.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1472.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1473.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1474.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1475.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1479.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1480.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1481.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1483.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1484.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1488.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1492.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1493.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1494.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1496.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1498.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1499.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1500.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1502.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1503.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1504.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1505.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1508.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1510.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1513.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1516.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1517.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1519.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1521.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1523.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1525.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1528.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1529.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1530.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1531.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1532.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1533.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1536.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1537.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1538.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1539.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1541.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1544.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1545.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1547.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1548.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1549.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1552.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1553.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1554.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1555.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1558.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1560.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1561.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1562.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1564.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1567.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1568.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1570.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1575.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1576.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1580.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1582.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1583.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1585.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1586.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1587.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1588.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1589.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1591.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1595.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1596.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1597.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1598.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1599.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1602.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1603.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1604.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1605.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1606.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1610.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1611.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1613.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1616.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1617.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1620.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1622.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1623.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1626.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1629.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1630.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1635.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1636.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1637.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1642.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1643.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1645.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1647.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1648.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1649.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1650.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1651.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1654.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1657.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1658.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1659.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1660.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1661.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1662.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1663.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1665.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1667.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1671.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1673.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1674.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1675.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1676.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1677.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1679.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1682.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1684.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1686.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1688.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1689.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1690.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1691.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1695.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1699.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1702.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1703.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1704.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1705.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1706.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1707.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1711.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1712.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1713.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1716.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1717.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1719.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1723.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1724.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1726.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1728.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1729.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1730.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1731.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1732.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1734.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1737.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1738.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1739.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1740.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1741.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1746.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1748.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1749.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1755.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1756.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1761.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1767.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1768.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1769.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1770.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1771.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1772.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1773.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1774.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1776.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1781.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1783.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1787.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1789.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1790.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1791.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1792.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1797.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1799.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1800.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1801.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1802.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1804.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1808.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1809.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1816.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1817.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1818.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1821.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1824.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1825.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1826.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1827.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1829.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1831.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1832.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1838.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1842.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1844.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1845.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1846.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1847.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1848.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1851.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1852.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1853.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1854.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1856.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1859.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1860.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1862.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1863.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1864.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1865.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1866.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1867.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1868.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1871.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1872.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1874.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1877.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1880.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1883.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1884.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1886.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1887.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1889.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1890.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1891.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1892.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1893.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1897.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1899.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1901.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1904.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1905.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1907.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1908.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1913.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1914.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1915.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1916.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1917.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1918.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1919.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1924.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1925.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1927.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1928.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1929.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1931.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1932.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1933.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1935.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1937.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1939.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1940.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1941.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1942.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1943.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1946.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1948.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1949.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1950.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1951.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1952.png
a positive review of a movie.	./datasets/data/sst2/train/positive/1953.png
